namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",900d9812-dd41-4588-970f-9889ea3c1125,T1.Q16,You said there was some other reason the claim/s were suspicious. Please tell us more.,TEXT,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",1,5eefea0e-8b8b-4827-b13e-267099e154d8,T1.Q16.A1,placeholder answer for TEXT,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",b0785ece-8636-4148-b239-dbbf129bebe7,T1.Q17,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,4592c79e-ef66-4cb9-9899-76e218f93d09,T1.Q17.A1,1: Easiest thing I've ever done in a learning situation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",b0785ece-8636-4148-b239-dbbf129bebe7,T1.Q17,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,51d9d3c8-a1ca-42eb-94d0-9dfcf8dbf8cc,T1.Q17.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",b0785ece-8636-4148-b239-dbbf129bebe7,T1.Q17,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,a19e1d71-35a4-40c3-b668-c0bea92170d5,T1.Q17.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",b0785ece-8636-4148-b239-dbbf129bebe7,T1.Q17,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,ed8d7921-5241-4e53-a920-415cf76fb497,T1.Q17.A4,4: Neither easy nor difficult,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",b0785ece-8636-4148-b239-dbbf129bebe7,T1.Q17,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,8a4d20a3-7e30-4499-81e4-5ed28846d7c8,T1.Q17.A5,5,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",b0785ece-8636-4148-b239-dbbf129bebe7,T1.Q17,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,823fbc14-3f6d-49f0-8724-a15c2d3916af,T1.Q17.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",b0785ece-8636-4148-b239-dbbf129bebe7,T1.Q17,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,f8ebd8a6-61ba-4871-a670-c1004a2cdb2e,T1.Q17.A7,7 Hardest thing I've ever done in a learning situation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9da3e3c1-a598-487d-b67b-2a090fb6721e,T1.Q18,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,475c4353-0c52-4bac-9673-7b801549623b,T1.Q18.A1,1: I was guessing randomly for everything,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9da3e3c1-a598-487d-b67b-2a090fb6721e,T1.Q18,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,d0f03065-8e1e-42fe-a3db-709f84385a2d,T1.Q18.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9da3e3c1-a598-487d-b67b-2a090fb6721e,T1.Q18,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,64aa052c-d990-446d-afc4-31f0805c1f15,T1.Q18.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9da3e3c1-a598-487d-b67b-2a090fb6721e,T1.Q18,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,e9c9e9ad-fa49-4855-a830-d2ecdece3ff1,T1.Q18.A4,4: Somewhat confident,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9da3e3c1-a598-487d-b67b-2a090fb6721e,T1.Q18,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,9ef24037-265d-449c-ad34-b0327fad23f8,T1.Q18.A5,5,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9da3e3c1-a598-487d-b67b-2a090fb6721e,T1.Q18,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,46da31d1-9e24-4bac-a9b8-2fee0b758508,T1.Q18.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9da3e3c1-a598-487d-b67b-2a090fb6721e,T1.Q18,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,f7834960-c385-414d-951b-b43a92eb83d9,T1.Q18.A7,7: 100% certain about all my answers,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Holistic_2020_09_20,ecbc4694fc8c286d80f8c8e9c5e6bfe9be77574f71dd9f3fa981543445ac27ab,e2c2c4be-386f-4892-9aad-38c33004e031,Holistic Evaluation of Article,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",523315d7-c361-4756-bf17-4c3c2708ea92,T1.Q19,"Is there anything about the interface, instructions, or question wording that could be improved to make tasks like this easier?",TEXT,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",1,397ce3d0-e6a6-42da-b24d-7f274752a775,T1.Q19.A1,placeholder answer for TEXT,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
